Point Latitude,Point Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_id,name,district
35.747700103448274,51.39638581159421,Gileh Gol Restaurant,35.749601,51.398611,Restaurant,5930dc4de65d0c4629ca3edb,شیراز,6
35.747700103448274,51.39638581159421,Vitrine (Chef's Kitchen) | آشپزخانه ویترین (آشپزخانه ویترین),35.744467369119135,51.3988186933397,Restaurant,57f3e623498efae5787262a7,شیراز,6
35.747700103448274,51.39638581159421,Sara Cake Studio | استودیو کیک سارا (استودیو کیک سارا),35.74488621365182,51.39965110952795,Pastry Shop,54c25d78498e7f0ab6ab536b,شیراز,6
35.747700103448274,51.39638581159421,Aknoon Gallery | گالری اکنون (گالری اکنون),35.7449005313654,51.3996033713181,Art Gallery,55033b75498ec719aad05799,شیراز,6
35.747700103448274,51.39638581159421,Babylon Café | کافه بابیلون (کافه بابیلون),35.744680236564605,51.398781437585896,Café,57d0258f498eef8d7fd7b005,شیراز,6
35.747700103448274,51.39638581159421,Mahtab Café | کافه مهتاب (کافه مهتاب),35.744447320094864,51.39906928734757,Café,53ee3cff498e62022a1f4052,شیراز,6
35.747700103448274,51.39638581159421,Fresco | فرسکو (فرسکو),35.744547,51.399346,Burger Joint,5aca249ef4b5250c9059c867,شیراز,6
35.747700103448274,51.39638581159421,Valerian,35.749783,51.397966,Café,5ab62e8aa9e40204e3a4b629,شیراز,6
35.747700103448274,51.39638581159421,Leon Café | کافه لئون (کافه لئون),35.7443950464535,51.39886942733744,Café,5587154d498e2138f3885199,شیراز,6
35.747700103448274,51.39638581159421,Fabrica Café,35.75001047169168,51.39914318919181,Café,5976f981b2958f58e41e95f5,شیراز,6
35.747700103448274,51.39638581159421,Andrew Restaurant | رستوران اندرو,35.75063452607198,51.398063438401785,Italian Restaurant,51950a3a498e979a6c198412,شیراز,6
35.747700103448274,51.39638581159421,Brillo Kitchen,35.744827,51.399796,Burger Joint,5bf2ffde7e210b00254dbbfb,شیراز,6
35.747700103448274,51.39638581159421,Red Fox | روباه قرمز (روباه قرمز),35.744273,51.399785,Bookstore,5a33c3e60d173f0c5adfb6d0,شیراز,6
35.747700103448274,51.39638581159421,A1 Burgers (ساندویچ گریل),35.744405,51.398553,Sandwich Place,57c45091498e806b0e4f5f60,شیراز,6
35.747700103448274,51.39638581159421,حياط ونك پارك,35.750534,51.39748400000001,Park,574f3755cd10b97ff6e68fb1,شیراز,6
35.747700103448274,51.39638581159421,Il Cafe,35.74965200000001,51.397987,Café,5bc783f1b9ac38002c431b2e,شیراز,6
35.747700103448274,51.39638581159421,Wasabi Restaurant | رستوران واسابی (رستوران واسابی),35.74490658412381,51.39952927977693,Asian Restaurant,5618de24498e8f45799f5b10,شیراز,6
35.747700103448274,51.39638581159421,Vartan Burger & Sandwich | ساندویچ و برگر وارطان,35.750095137059226,51.39845007388057,Fast Food Restaurant,57c01e46cd101c5277dc6d79,شیراز,6
35.747700103448274,51.39638581159421,The Address Café | كافه آدرس (کافه آدرس),35.749830598972906,51.39857967549625,Café,57c97e39498e310e8b4ffa9c,شیراز,6
35.747700103448274,51.39638581159421,Karen Pizza House | خانه پيتزا كارن,35.745134,51.399461,Pizza Place,56bb7621498e380625fb48a0,شیراز,6
35.747700103448274,51.39638581159421,Pizza Sib 360 | پیتزا سیب ۳۶۰ (پیتزا سیب),35.749607452365005,51.400497627321386,Pizza Place,5256e80511d21da7a6f2bd04,شیراز,6
35.747700103448274,51.39638581159421,Panj-Dari Restaurant | رستوران پنج‌دری (رستوران پنج‌دری),35.744567928499755,51.39816045053715,Persian Restaurant,58b3345aa19e907b5043fffc,شیراز,6
35.747700103448274,51.39638581159421,Jamal-Eddin Asadabadi Park | پارک سید جمال الدین اسدآبادی (پارک سید جمال الدین اسدآبادی),35.74828740306931,51.401847485573775,Park,4fd58ba0e4b09ba568f468b6,شیراز,6
35.747700103448274,51.39638581159421,Lee’s Korean Chicken | مرغ کُـره‌ای لیـز (مرغ کُـره‌ای لیـز),35.744473,51.399242,Korean Restaurant,5b59e517fc9e94002c4358aa,شیراز,6
35.747700103448274,51.39638581159421,il Gelato di Bruno | ژلاتو دی برونو (ژلاتو دی برونو),35.74484432911857,51.399334601770896,Ice Cream Shop,598077f3e7a2373f3eda4986,شیراز,6
35.747700103448274,51.39638581159421,Darko Café | کافه دارکو,35.749973,51.397717,Café,5b0f98d5724750002ca7bc77,شیراز,6
35.747700103448274,51.39638581159421,Arte Gallery | گالری آرته (گالری آرته),35.74853633773847,51.39784088945411,Art Gallery,520114d4498e70dc6292f431,شیراز,6
35.747700103448274,51.39638581159421,Weiss Cafe - وایس کافه,35.749858849209765,51.39783430654525,Café,5a071352f193c04bf52e7100,شیراز,6
35.747700103448274,51.39638581159421,Pure Vegetarian Cuisine | رستوران گیاهی پیور (رستوران گیاهی پیور),35.74453143877608,51.39917887749796,Vegetarian / Vegan Restaurant,55057dfe498e6083ce68e10d,شیراز,6
35.747700103448274,51.39638581159421,Donutto (دوناتو),35.744858598929575,51.39951904112802,Donut Shop,5a9ae0506f0aa268c7e722de,شیراز,6
35.747700103448274,51.39638581159421,Barana Café,35.744923,51.39959,Coffee Shop,58595c056ad73d0218ad6382,شیراز,6
35.747700103448274,51.39638581159421,Shahoo Juice Bar,35.748324,51.401368,Juice Bar,58b6e85e51666a6d7561d3b3,شیراز,6
35.747700103448274,51.39638581159421,Khayam Café | کافه خیام,35.744692039620425,51.39920765834577,Hookah Bar,528a5b4111d2e1063be253e7,شیراز,6
35.747700103448274,51.39638581159421,Calma Lounge (کالما لانج),35.7441017822505,51.39876080942362,Café,519f8170498e9e0bdfe425ce,شیراز,6
35.747700103448274,51.39638581159421,Mam Mad Steak House | مَم‌مَد استیک هاوس (مَم‌مَد استیک هاوس),35.74535825434877,51.399664666804846,Steakhouse,56e6a900cd10a13a7e2fe87f,شیراز,6
35.747700103448274,51.39638581159421,Rah-e Kamal Yoga Studio | يوگا راه كمال (يوگا راه كمال),35.74692848572213,51.39742012401082,Yoga Studio,52de8d6b498e1784cc49117d,شیراز,6
35.747700103448274,51.39638581159421,Engar Café Gallery (کافه گالری انگار),35.744221,51.397787,Café,5c9e1643811045002cdd36f4,شیراز,6
35.747700103448274,51.39638581159421,Tempo Café (کافه تمپو),35.744612,51.398842,Lounge,587d0503a19e90680cf42e8c,شیراز,6
35.747700103448274,51.39638581159421,Land Café | كافه لند (كافه لند),35.75026350364767,51.397990819967745,Café,57a4c713498e7269d71b5ea9,شیراز,6
35.747700103448274,51.39638581159421,Kivano | کیوانو (کیوانو),35.74491566644274,51.399557108603105,Asian Restaurant,524086d9498ed768fb059e4d,شیراز,6
35.747700103448274,51.39638581159421,Almond Café & Restaurant | کافه رستوران آلموند (کافه رستوران آلموند),35.744669240635545,51.398748661226044,Café,59666686286fda1af1a83f05,شیراز,6
35.747700103448274,51.39638581159421,Cafe Grama,35.74461637006614,51.39888713242262,Café,55240994498eef3943a70169,شیراز,6
35.747700103448274,51.39638581159421,Barhos Café | کافه بارهس (کافه بارهس),35.744734,51.398897,Café,5b379cb60d173f002c5a298f,شیراز,6
35.747700103448274,51.39638581159421,2Bareh Juice Bar,35.747973067122324,51.401022456895845,Juice Bar,552e4662498e4ad8197021d6,شیراز,6
35.747700103448274,51.39638581159421,Mahkameh Jewellery | زرگری مهکامه (زرگری مهکامه),35.74438,51.398945,Jewelry Store,5aad10d3dd70c55d8527d3f7,شیراز,6
35.75667475862068,51.39638581159421,Mansour Ice Cream | بستنی سنتی منصور (بستنی سنتی منصور),35.75673299613978,51.39858294628481,Ice Cream Shop,4fe327f8e4b031120a0ced9d,آرارات,3
35.75667475862068,51.39638581159421,Taj Mahal Restaurant | رستوران تاج محل (رستوران تاج محل),35.75247321363178,51.396347573276216,Indian Restaurant,5107fb02e4b047c08bb4d2f9,ونک,3
35.75667475862068,51.39638581159421,Hoorsun Fresh Pasta & Pizza,35.758463,51.400354,Italian Restaurant,597985a695a722798b9615d2,آرارات,3
35.75667475862068,51.39638581159421,Express Sandwich | ساندويچ اكسپرس,35.75474763324407,51.40005908249874,Sandwich Place,52d8220d11d2d6de4284fd45,آرارات,3
35.75667475862068,51.39638581159421,Molasadra Jegaraki | جگرسرای نمونه ملاصدرا (جگرسرای نمونه ملاصدرا),35.756595122697725,51.39673471647409,Jegaraki,51f03023498ed0f55d84d470,آرارات,3
35.75667475862068,51.39638581159421,Limón Restaurant | رستوران لیمون (رستوران لیمون),35.753857320631326,51.397767306594076,Mexican Restaurant,5187eb20498ecc6fad5338dd,آرارات,3
35.75667475862068,51.39638581159421,Dizibar (دیزی‌بار),35.756445790639894,51.39473695781516,Dizi Place,4f72e044e4b0c4fe45b0d0a6,ونک,3
35.75667475862068,51.39638581159421,Saeid Burger,35.755804,51.40022800000001,Fast Food Restaurant,57f4c51c498e1acf4bf0d9eb,آرارات,3
35.75667475862068,51.39638581159421,Mahi Mahi Restaurant | رستوران ماهی ماهی (رستوران ماهی ماهی),35.75254347495913,51.39610293293416,Restaurant,5715ef5f498eafae9eafd45c,ونک,3
35.75667475862068,51.39638581159421,Sheikh Cafe & Restaurant | كافه رستوران شيخ,35.759989290300275,51.395856889600886,Café,574b1334498eb57fdb1a060c,ونک,3
35.75667475862068,51.39638581159421,كباب باباكوهى | Babakoohi Kebab,35.75676539755178,51.397189540447464,Restaurant,53677b15498e45e0c4413b74,آرارات,3
35.75667475862068,51.39638581159421,Mollasadra Grilled Chicken | تک بریان ملاصدرا - هاتف (تک بریان ملاصدرا - هاتف),35.75699024801165,51.40075599022211,Fried Chicken Joint,50e32484e4b0c73e84f5c25d,آرارات,3
35.75667475862068,51.39638581159421,Formule 1 | فرمول یک (فرمول یک),35.75682700604196,51.399783978849726,Burger Joint,53ea44d9498eac704d37b927,آرارات,3
35.75667475862068,51.39638581159421,Dang cafe restaurant,35.760032898489165,51.39588943701335,Restaurant,5988ab3ca5a31517f88e5ae3,ونک,3
35.75667475862068,51.39638581159421,HOORSUN (هورسان),35.758648,51.400368,Italian Restaurant,5881ed352f91cb3bc755090a,آرارات,3
